,hi-en,hi,len-hi,len-hi-en
27303,kawardha,कवर्धा,6,8
27304,tamboora,तंबूरा,6,8
27305,brahmaur,ब्रह्मौर,8,8
27306,ganymede,गैनिमीड,7,8
27307,brahmani,बाह्राणी,8,8
27308,ganzania,गंज़ानिया,9,8
27309,popolzai,पोपोलज़ई,8,8
27310,mahaweli,महावेलि,7,8
27311,tamashas,तमाशो,5,8
27312,plexuses,प्लैकसेस,8,8
27313,pongamia,पोंगमिआ,7,8
27314,brahmans,बाह्मणों,8,8
27315,bradford,ब्रैडफ़ोर्ड,11,8
27316,medvedev,मेदवेदेव,8,8
27317,garhwali,गढ़वाली,7,8
27318,brackish,ब्रैकिश,7,8
27319,garcinia,गार्सीनिया,10,8
27320,tampuran,तम्पुरन,7,8
27321,gariahat,गरिआहाट,7,8
27322,ponniyin,पोंनियिन,8,8
27323,garnacho,गर्नाचो,7,8
27324,tanakpur,टनकपुर,6,8
27325,garrison,गैरिसन,6,8
27326,saindhav,सैंधव,5,8
27327,khudiram,खुदीराम,7,8
27328,chalukya,चालुक़्य,8,8
27329,dialysis,डायलिसिस,8,8
27330,djokovic,जोकोविच,7,8
27331,shashmal,शाशमल,5,8
27332,shashtha,षष्ठ,4,8
27333,rohypnol,रोहाइपनाल,9,8
27334,dobistan,दबेस्तान,8,8
27335,dobriyal,डोबरियाल,8,8
27336,romances,रोमांस,6,8
27337,dockyard,डाकयार्ड,8,8
27338,doctoral,डाकटरल,6,8
27339,martaban,मरतबन,5,8
27340,kohinoor,कोहिनूर,7,8
27341,shatabdi,शताब्दी,7,8
27342,dohavali,दोहावली,7,8
27343,shatakas,शतकों,5,8
27344,roentgen,रोंजन,5,8
27345,colonial,कोलोनिअल,8,8
27346,shatpadi,शतपदी,5,8
27347,kohistan,कोहिस्तान,9,8
27348,rodogune,रोडोगुन,7,8
27349,dolomite,डोलामाइट,8,8
27350,dombivli,डोंबिवली,8,8
27351,djibouti,जिबाउटी,7,8
27352,diyamoti,दियामती,7,8
27353,sharvani,शरवानी,6,8
27354,division,डिविजन,6,8
27355,diameter,डायमीटर,7,8
27356,khurshid,खुरशीद,6,8
27357,rusedski,रुसेदस्की,9,8
27358,khurshed,खुरशैद,6,8
27359,mariupol,मरिउपल,6,8
27360,rupnagar,रूपनगर,6,8
27361,rupkriti,रूपाकृति,8,8
27362,diarrhea,डाइरिया,7,8
27363,diaspora,डाएस्पोरा,9,8
27364,diastase,डायस्टेस,8,8
27365,solyndra,सोलिंड्रा,9,8
27366,diastole,डायस्टोल,8,8
27367,sewerage,सीवरेज,6,8
27368,senapati,सेनापति,7,8
27369,mangalam,मंगलम,5,8
27370,koilajan,कोइलाजन,7,8
27371,marshman,मार्शमैन,8,8
27372,colormap,कलरमैप,6,8
27373,sharmila,शर्मिला,7,8
27374,coloring,कलरिंग,6,8
27375,dividing,डिवाइड,6,8
27376,sharston,शार्सटन,7,8
27377,rupchand,रुपचंद,6,8
27378,taliwala,तलीवाल,6,8
27379,sensilla,सेनसिला,7,8
27380,consular,कंसुलर,6,8
27381,chestnut,चेस्टनट,7,8
27382,cheriyam,चेरियम,6,8
27383,kornberg,कोर्नबर्ग,9,8
27384,skipping,स्किपिंग,8,8
27385,chepstow,चेप्स्टो,8,8
27386,ranstorp,रैन्सतोर्प,10,8
27387,skullcap,स्कलकैप,7,8
27388,korniyko,कोर्नियको,9,8
27389,cheshire,चेशायर,6,8
27390,enhanced,एनहान्सड,8,8
27391,chettiar,चेट्टियार,9,8
27392,kordofan,कोर्दोफान,9,8
27393,chetavni,चेतावनी,7,8
27394,chanderi,चंदेरी,6,8
27395,exciting,एक्साइटिंग,10,8
27396,sourcing,आउटसोर्सिंग,11,8
27397,chandeni,चंदेनी,6,8
27398,chandela,चंदले,5,8
27399,everyone,एवरीवन,6,8
27400,evermann,इवरमान,6,8
27401,sonamarg,सोनमर्ग,7,8
27402,entrance,एंट्रंस,7,8
27403,sonanadi,सोननदी,6,8
27404,cherokee,चिरूकी,6,8
27405,skeleton,स्केलटन,7,8
27406,sivakasi,शिवकाशी,7,8
27407,sivalaya,शिवालय,6,8
27408,rasgulla,रसगुल्ला,8,8
27409,sivamani,शिवमणि,6,8
27410,entropic,एन्ट्रोपिक,10,8
27411,malpensa,माल्पेन्सा,10,8
27412,rasayana,रसायन,5,8
27413,khandava,खांडव,5,8
27414,sivasamy,सिवासामी,8,8
27415,engineer,इंजिनियर,8,8
27416,sivtarai,शिक्तराई,8,8
27417,siwalaya,सिवालय,6,8
27418,chevreul,शेव्रुएल,8,8
27419,chevella,चेवेल्ला,8,8
27420,chhandas,छंदो,4,8
27421,sittaung,सीतांग,6,8
27422,chetanya,चेतन्य,6,8
27423,entities,एंटिटि,6,8
27424,ensenada,एनसेनेडा,8,8
27425,enterica,एन्ट्रिका,9,8
27426,entering,एंटरिंग,7,8
27427,cheroots,चुरूट,5,8
27428,rajaraja,राजराज,6,8
27429,rajjukas,रज्जुक,6,8
27430,europium,इयूरोपियम,9,8
27431,durgiana,दुर्गियाना,10,8
27432,durkheim,दुर्खीम,7,8
27433,kolattam,कोलाट्टम्,9,8
27434,clermont,क्लेरमांत,9,8
27435,durranis,दुरानियों,9,8
27436,manchana,मंचना,5,8
27437,shirshak,शीर्षक,6,8
27438,durvadal,दूर्वादल,8,8
27439,shirting,शर्टिंग,7,8
27440,clearing,क्लियरिंग,9,8
27441,cleanser,क्लींजर,7,8
27442,cleaning,क्लिनिंग,8,8
27443,cleaners,क्लीनज़,7,8
27444,clayface,क्लेफेस,7,8
27445,maserati,मसेराटी,7,8
27446,clavinet,क्लेविनेट,9,8
27447,shipyard,शिपयार्ड,8,8
27448,shiprock,शिप्रोक,7,8
27449,reverend,रेवरेंड,7,8
27450,classics,क्लासिक,7,8
27451,resolute,रिजोलूट,7,8
27452,estonian,एस्टोनियन,9,8
27453,chappals,चप्पले,6,8
27454,chaprasi,चपरासी,6,8
27455,chandika,चंडिका,6,8
27456,changeri,चंगेरी,6,8
27457,rajinder,रजिन्दर,7,8
27458,sonarpur,सोनारपुर,8,8
27459,eustatic,सुस्थितिक,9,8
27460,chandesa,चंडेश,5,8
27461,rasayani,रसायनी,6,8
27462,soredium,सोरीडियम,8,8
27463,ravanini,राावानिनि,9,8
27464,snowball,स्नोबाल,7,8
27465,rambilas,रामविलास,8,8
27466,sivaguru,शिवगुरू,7,8
27467,chandras,चन्द्र,6,8
27468,rajayoga,राजयोग,6,8
27469,sorbitol,सोर्बिटोल,9,8
27470,maldivan,मालदीवन,7,8
27471,soumitra,सौमित्र,7,8
27472,sorrento,सोरेन्टो,8,8
27473,chandola,चन्दोला,7,8
27474,kourinny,कुरिन्नि,8,8
27475,chandler,कैंडलर,6,8
27476,exchange,एक्चेंज,7,8
27477,chandlai,चंदलाई,6,8
27478,chandran,चंद्रन,6,8
27479,sivagiri,शिवगिरी,7,8
27480,rashidun,राशिदुन,7,8
27481,chhabria,छाबड़िया,8,8
27482,sphurana,स्फुरण,6,8
27483,spicejet,स्पाइसजेट,9,8
27484,malayala,मलयाल,5,8
27485,exposure,एक्सपोजर,8,8
27486,exponent,एक्सपोनेंट,10,8
27487,explorer,एक्सप्लोरर,10,8
27488,rajagiri,राजगिरि,7,8
27489,spectral,स्पेकट्रल,9,8
27490,external,एक्सटर्नल,9,8
27491,exterior,एक्सटीरियर,10,8
27492,evershed,एवरशेंड,7,8
27493,matschie,मेटशी,5,8
27494,chanesar,चनेसर,5,8
27495,chandyog,छांदोग्य,8,8
27496,chandubi,चांडुबी,7,8
27497,sonitpur,शोणितपुर,8,8
27498,sonograf,सोनोग्राफ,9,8
27499,rajendra,राजेंद्र,8,8
27500,malayali,मलयाली,6,8
27501,raibania,राइबणिआ,7,8
27502,chamorro,केमोरो,6,8
27503,extranet,एक्सट्रानेट,11,8
27504,chambeli,चम्बेली,7,8
27505,spendrin,स्पैंड्रीन,10,8
27506,extracts,एक्सरट्रैक्ट्सट,15,8
27507,seshamma,शेषम्मा,7,8
27508,saamaani,सामानि,6,8
27509,seshayya,शेषय्या,7,8
27510,khwabgah,ख्वाबगाह,8,8
27511,dhulekar,धुलेकर,6,8
27512,marikunj,हरिकुंच,7,8
27513,dhodhari,धोधारी,6,8
27514,dhodhana,धोधना,5,8
27515,sergeant,सर्जेंट,7,8
27516,sendmail,सेंडमेल,7,8
27517,specials,स्पेशियल्स,10,8
27518,conveyor,कन्वेयर,7,8
27519,sengupta,सेनगगुप्त,9,8
27520,convents,कान्वेंट,8,8
27521,mangabey,मंगाबी,6,8
27522,devbandi,दियोबंदी,8,8
27523,chandaka,चंदक,4,8
27524,spectrum,सपेक्ट्रम,9,8
27525,chameali,चमियाली,7,8
27526,spellers,स्पेलटर्स,9,8
27527,spelling,स्पेलिंग,8,8
27528,chambers,चेंबर,5,8
27529,converts,कन्वर्ट्स,9,8
27530,seshadri,शेषाद्रि,8,8
27531,extended,एक्सटेंडिड,10,8
27532,chamling,चामलिंग,7,8
27533,spammers,स्पैमर्स,8,8
27534,expander,एक्सपांडर,9,8
27535,spamming,स्पैमिंग,8,8
27536,maldives,मालदीव,6,8
27537,spangled,स्पैंग्ल्ड,10,8
27538,chanakya,चाणक़्य,7,8
27539,chamundi,चामुंडी,7,8
27540,spanning,स्पैनिंग,8,8
27541,charnock,चारनोक,6,8
27542,chamunda,चामुंडा,7,8
27543,champoux,चम्पौक्स,8,8
27544,champion,चैंपियन,7,8
27545,champhai,चंफाई,5,8
27546,railhead,रेलहेड,6,8
27547,khajjiar,खज्जर,5,8
27548,spaniard,स्पेनिश,7,8
27549,songling,संग्लिंग,8,8
27550,changama,चंगमा,5,8
27551,changbai,चांगबाई,7,8
27552,sonegaon,सोनेगांव,8,8
27553,malsiani,मलसियानी,8,8
27554,khajuria,खजूरिया,7,8
27555,raincoat,रेनकोट,6,8
27556,changing,चेंजिंग,7,8
27557,chargers,चारजर्स,7,8
27558,spacewar,स्पेसवार,8,8
27559,executor,एक्जिक्यूटर,11,8
27560,ensemble,एनसेम्बल,8,8
27561,exercise,एक्सरसाइज,9,8
27562,ramalmga,रामलिंग,7,8
27563,ramallah,रामल्लाह,8,8
27564,sohanbir,सोहनबीर,7,8
27565,maligaon,मालीगांव,8,8
27566,sohgaura,सौगौड़,6,8
27567,charcoal,चारकोल,6,8
27568,specific,स्पेसिफिक,9,8
27569,ramakeli,रामकेलि,7,8
27570,ramakant,रमाकान्त,8,8
27571,estimate,एस्टिमेट,8,8
27572,charaxes,चैरेक़्सेज,10,8
27573,charavar,चराबार,6,8
27574,ramadugu,रामदुगु,7,8
27575,ramadevi,रमादेवी,7,8
27576,ramadasu,एडलारामदासु,11,8
27577,ramadans,रमादान,6,8
27578,kotputli,कोटपुतली,8,8
27579,malhotra,मलहोत्रा,8,8
27580,sohodash,षोडस,4,8
27581,resizing,रिसाइजिंग,9,8
27582,ganpuley,गणपुले,6,8
27583,mahayana,महायना,6,8
27584,dindigul,डिंडिगल,7,8
27585,dingbats,डिंगबेट्स,9,8
27586,shaikaia,शौकिया,6,8
27587,marmagao,मारमागाव,8,8
27588,dinosaur,डाइनासोर,8,8
27589,dinpanah,दीनपनाह,7,8
27590,khudaroj,खुदारोज,7,8
27591,marmelos,मारमेलोस,8,8
27592,rossetti,रोसेटी,6,8
27593,dionysus,डायोनाइसस,9,8
27594,royleana,रौयलिआना,8,8
27595,shailesh,शैलेश,5,8
27596,roychand,रायचंद,6,8
27597,marmoset,मार्मोसेट,9,8
27598,koddiyar,कोड़िडयार,9,8
27599,khudadad,खुदादाद,7,8
27600,dipavali,दीपावली,7,8
27601,shambuka,शम्बूक,6,8
27602,mapillai,मापिल्लई,8,8
27603,kinshasa,किंगशासा,8,8
27604,saplings,सैपलिंग,7,8
27605,dinanath,दीनानाथ,7,8
27606,sarkaria,सरकारिया,8,8
27607,diodorus,डियोडोरस,8,8
27608,marriage,मैरिज,5,8
27609,shaivite,शैविते,6,8
27610,compiler,कंपाइलर,7,8
27611,compiled,कम्पाइल,7,8
27612,mandrain,मानड्रेइन,9,8
27613,dinajpur,कियादिनाज़पुर,13,8
27614,romantic,रुमानी,6,8
27615,shahzadi,शहज़ादी,7,8
27616,displays,डिस्प्ले,8,8
27617,shantmay,शांतमय,6,8
27618,commando,कमांड़ो,7,8
27619,disraeli,डिजराइली,8,8
27620,distance,डिस्टेंस,8,8
27621,koestler,केस्लर,6,8
27622,comenius,कोमेनियम,8,8
27623,sharanya,शरण्य,5,8
27624,rondonia,रोंडोनिया,9,8
27625,combodia,कम्बोडिया,9,8
27626,combined,कम्बाइंड,8,8
27627,district,डिसट्रिक्ट,10,8
27628,dithered,डिथर्ड,6,8
27629,mandhata,मन्धाता,7,8
27630,communal,कम्यूनल,7,8
27631,sanghera,संघेडा,6,8
27632,danteras,धनतेरस,6,8
27633,kishenji,किशनजी,6,8
27634,sargodha,सरगोढा,6,8
27635,mansdorf,मैन्सडोर्फ,10,8
27636,sangolli,संगोली,6,8
27637,sarikoli,सरिकोली,7,8
27638,debounce,डिबाउन्स,8,8
27639,sangjiin,सांगजिन,7,8
27640,dayawati,दयावती,6,8
27641,sankalko,संकलकों,7,8
27642,creative,क्रिएटिव,8,8
27643,sakhalin,सकहालिन,7,8
27644,scraping,स्क्रेपिंग,10,8
27645,creptius,क्रेपिटस,8,8
27646,sajjanta,सज्जनता,7,8
27647,creditor,क्रेडिटर,8,8
27648,devapala,देवपाल,6,8
27649,scrolled,स्क्रोल,7,8
27650,devarata,देवरात,6,8
27651,crescent,क्रिसेंट,8,8
27652,scrubber,स्क्रबर,7,8
27653,kilowatt,किलोवाट,7,8
27654,creation,कृतियों,7,8
27655,sankaran,शंकरन,5,8
27656,sarcenic,सार्सैनिक,9,8
27657,debugger,डिबगर,5,8
27658,sarbanes,सरबेन्स,7,8
27659,kiratpur,कीरतपुर,7,8
27660,danforth,डेनफोर्थ,8,8
27661,dandsali,डांडसाली,8,8
27662,dandruff,डैंड्रफ,7,8
27663,sangeeta,संगीता,6,8
27664,sarojini,सरोजनी,6,8
27665,decision,डिसीजन,6,8
27666,mansehra,मानसेहरा,8,8
27667,debating,डिबेटिग,7,8
27668,debagarh,देवगड़,6,8
27669,dimethyl,डाइमिथाइल,9,8
27670,sarfaesi,एसएआरएफएईएसआई,13,8
27671,sarisrip,सरीसृप,6,8
27672,daporijo,दापोरिजो,8,8
27673,december,दिसंबर,6,8
27674,santiago,सांटियागो,9,8
27675,manthras,मन्त्र,6,8
27676,santhini,संथिनी,6,8
27677,santarem,संतारेम,7,8
27678,santaram,संतराम,6,8
27679,santalum,सैंटेलम,7,8
27680,saptanga,सप्तांग,7,8
27681,kiribati,किरिबाटी,8,8
27682,shakeela,शकील,4,8
27683,roadways,रोडवेज,6,8
27684,martinez,मार्टिनेज,9,8
27685,discrete,डिस्क्रिट,9,8
27686,shamshul,शमसुल,5,8
27687,rosaceae,रोज़ेसी,7,8
27688,shandong,शानदोंग,7,8
27689,shangani,शंगानी,6,8
27690,diskette,डिस्केट,7,8
27691,dagestan,दाग़िस्तान,10,8
27692,mannanam,मन्ननम,6,8
27693,deepgeet,दीपगीत,6,8
27694,sancheti,संचेती,6,8
27695,decoding,कोडिंग,6,8
27696,sandwich,सेंडविच,7,8
27697,damascus,डमस्कस,6,8
27698,sandrini,सांद्रीनी,9,8
27699,sandhini,सन्धिनी,7,8
27700,sassanid,सासानी,6,8
27701,sandhara,संधार,5,8
27702,dakahlia,दक़ैहलेया,9,8
27703,sandesam,संदेशम्,7,8
27704,kishtwar,किश्तवार,8,8
27705,samprati,सम्प्रति,8,8
27706,rosebery,रोज़बेरी,8,8
27707,discount,डिस्कांउट,9,8
27708,koechlin,केकलां,6,8
27709,rosewall,रोसेवाल,7,8
27710,shanmata,षण्मत,5,8
27711,commerce,कामर्स,6,8
27712,dispatch,डिस्पेच,7,8
27713,drainage,ड्रेनेज,7,8
27714,dhanpati,धनपति,5,8
27715,seedling,सीडलिंग,7,8
27716,sampling,सेंपलिंग,8,8
27717,kistaiya,किस्तैया,8,8
27718,deepajee,दीपाजी,6,8
27719,kiranjit,किरनजीत,7,8
27720,defected,डिफेक्ट,7,8
27721,sandakfu,संडकफू,6,8
27722,satakamu,शतकामु,6,8
27723,dahishar,दहिसर,5,8
27724,sanchore,सांचोर,6,8
27725,sanchika,संचिका,6,8
27726,disorder,डिसार्डर,8,8
27727,ropeways,रोपवे,5,8
27728,roopmati,रूपमति,6,8
27729,shamiana,शामियाना,8,8
27730,shamisen,शामिसेन,7,8
27731,rosewood,रोजवुड,6,8
27732,kisthwar,किष्ठवार,8,8
27733,devarshi,देवर्षि,7,8
27734,roopkund,रूपकुंड,7,8
27735,decoders,डीकोडर्स,8,8
27736,rotifers,रोटिफर्स,8,8
27737,disaster,डिजास्टर,8,8
27738,shalimar,शालीमार,7,8
27739,mandiwal,मंडीवाल,7,8
27740,rotation,रोटेशन,6,8
27741,rotating,रोटेटिंग,8,8
27742,comorian,कोमोरीयाई,9,8
27743,complete,कम्प्लीट,8,8
27744,dipankar,दिपांकर,7,8
27745,shahtoot,शहतूत,5,8
27746,composed,कम्पोस्ड,8,8
27747,khudgarz,खुदगर्ज़,8,8
27748,shakhtar,शख्तर्,6,8
27749,rousseau,रूसो,4,8
27750,doraemon,डोरेमोन,7,8
27751,khongjom,खोंगजोम,7,8
27752,shebelle,शेबेल्ले,8,8
27753,delaware,डेलावेअर,8,8
27754,collider,कोलाइडर,7,8
27755,colleges,कालिजों,7,8
27756,dopamine,डोपामीन,7,8
27757,rotozoan,रोटोजोआ,7,8
27758,disabled,डिसेबल्ड,8,8
27759,rounding,राउंडिंग,8,8
27760,shaksgam,शक्सगाम,7,8
27761,damodari,दामोदरी,7,8
27762,manorama,मनोरमा,6,8
27763,satkhira,सतखिरा,6,8
27764,manmatha,मन्मथ,5,8
27765,dagenham,डेगनहम,6,8
27766,satdhara,सतधारा,6,8
27767,dachigam,दाचिगम,6,8
27768,manushya,मनुष्य,6,8
27769,dabchick,डबचिक,5,8
27770,damyanti,दमयंती,6,8
27771,satyamev,सत्यमेव,7,8
27772,sandburg,सैंडबर्ग,8,8
27773,sarsanda,सारसण्डा,8,8
27774,sanganer,सांगानेर,8,8
27775,declined,डिक्लाइंड,9,8
27776,sarsenic,सारसेनिक,8,8
27777,manorath,मनोरथ,5,8
27778,sangaman,संगमन्,6,8
27779,sasariye,सासरिए,6,8
27780,khottiga,खोट्टि,6,8
27781,rsibreak,आरएसआईब्रेक,11,8
27782,rourkela,राउरकेला,8,8
27783,sanderme,संदर्भ,6,8
27784,talikota,तालीकोटा,8,8
27785,devasena,देवसेना,7,8
27786,sculptor,स्कल्पचर,8,8
27787,ruthenia,रूथेनिया,8,8
27788,diabetic,डायबिटिक,8,8
27789,rutaceae,रूटेशिया,8,8
27790,rustamji,रुस्तमजी,8,8
27791,congress,कंग्रेस,7,8
27792,sevottam,सेवोत्तम,8,8
27793,congrees,कांग्रेस,8,8
27794,diagrams,डायग्राम,8,8
27795,ruddiman,रूडीमेन,7,8
27796,condolim,केंडोलिम,8,8
27797,markanda,मारकंड,6,8
27798,rumsfeld,रम्सफेल्ड,9,8
27799,shahadah,शहादाह,6,8
27800,rudramma,थींरूद्रम्मा,12,8
27801,compress,कम्प्रेस,8,8
27802,khumjung,खुमजंग,6,8
27803,digvijay,दिग्विजय,8,8
27804,rudivadi,रुढ़िवादी,9,8
27805,rumanian,रूमानियन,8,8
27806,conchita,कोन्चिता,8,8
27807,sadaiyan,सदैयन,5,8
27808,congreve,कांग्रीव,8,8
27809,markdown,मार्कडाउन,9,8
27810,russians,रुसी,4,8
27811,compound,कम्पाउंड,8,8
27812,sarandha,सारनधा,6,8
27813,colliery,कोलियरी,7,8
27814,conidium,कोनिडियम,8,8
27815,roadster,रोड्स्टर,8,8
27816,concrete,कंकरीट,6,8
27817,dikemali,डिकेमाली,8,8
27818,mandraki,मंदराकी,7,8
27819,rucksack,रकसैक,5,8
27820,dikpalas,दिकपाल,6,8
27821,rubidium,रुबिडियम,8,8
27822,dilation,डायलेशन,7,8
27823,composer,कंपोजर,6,8
27824,rubaiyat,रूबाइयों,8,8
27825,shahnama,शाहनामा,7,8
27826,rudrappa,रूपप्पा,7,8
27827,shahabad,शाहाबाद,7,8
27828,mandrill,मैंड्रिल,8,8
27829,computer,कंप्युटर,8,8
27830,ruminant,रोमन्थी,7,8
27831,dieldrex,डीलड्रेक्स,10,8
27832,composts,कम्पोस्ट,8,8
27833,shahdara,शाहदरा,6,8
27834,knutsson,कुन्टसन,7,8
27835,sadharan,साधारण,6,8
27836,copylink,कापीलिंक,8,8
27837,shadapal,सादापाल,7,8
27838,shadenet,शेडनेट,6,8
27839,ruhollah,रुहोल्ला,8,8
27840,digitata,डिजीटाटा,8,8
27841,rueckert,रुकर्ट,6,8
27842,shadipur,शादीपुर,7,8
27843,diglipur,डिगलीपुर,8,8
27844,shadwell,शैडवेल,6,8
27845,digester,डाइजेस्टर,9,8
27846,sevagram,सेवाग्राम,9,8
27847,ruthless,रूथलेस,6,8
27848,diabetes,डायबिटीज,8,8
27849,settlors,सेटलरों,7,8
27850,talasari,तालासरी,7,8
27851,brahmpur,ब्रह्मपुर,9,8
27852,kulpahar,कुलपहाड़,8,8
27853,portable,पोर्टेबल,8,8
27854,brahminy,ब्राह्मिनी,10,8
27855,medieval,मध्यकाल,7,8
27856,medikere,मिढिकेरे,8,8
27857,brahmins,अब्राह्मणों,11,8
27858,shahpura,शाहपुरा,7,8
27859,rukmabai,रूक्माबाई,9,8
27860,shadanga,षडंग,4,8
27861,digested,डाइजेस्टेड,10,8
27862,copyleft,कापीलेफ्ट,9,8
27863,coprises,कप्रीसेस,8,8
27864,coprates,कोप्रेट्स,9,8
27865,sadhabar,सघाबर,5,8
27866,kiistner,कूस्तनर,7,8
27867,copepods,कोपपोड,6,8
27868,copeland,कोपलैंड,7,8
27869,semester,सेमेस्टकर,9,8
27870,sadbhava,सद्भाव,6,8
27871,sadashiv,सदाशिव,6,8
27872,kirtipur,कीर्तिपुर,9,8
27873,seminary,सेमिनारी,8,8
27874,semitism,सेमेटिक,7,8
27875,sadanand,सदानन्द,7,8
27876,marginal,मार्जिनल,8,8
27877,sessions,सेशंस,5,8
27878,khurchan,खुरचन,5,8
27879,digambar,दिगंबर,6,8
27880,mandsore,मंदसोर,6,8
27881,mandsaur,मंदसौर,6,8
27882,digendra,दिगेंद्र,8,8
27883,rukwanzi,रुकवान्ज़ी,10,8
27884,sadanira,सदानीरा,7,8
27885,saramati,सरामति,6,8
27886,saramago,सरमागो,6,8
27887,sannihit,सन्निहित,8,8
27888,sampathi,संपत्ति,7,8
27889,satpathy,सत्पथी,6,8
27890,deferred,डेफर्ड,6,8
27891,manjusha,मंजूषा,6,8
27892,definite,डेफिनिट,7,8
27893,cytosine,साइटोसाइन,9,8
27894,satrugna,शत्रुघ्न,8,8
27895,degraded,डिग्रेडिड,9,8
27896,sarpanch,सरपंच,5,8
27897,cytoderm,साइटोडर्म,9,8
27898,dehkhoda,दहखुदा,6,8
27899,cystitis,सिस्टायटिस,10,8
27900,cyrillic,साइरिलिक,8,8
27901,satvahno,सातवाहनों,9,8
27902,satyadev,सत्यदेव,7,8
27903,samshaya,संशय,4,8
27904,kirandul,किरनदुल,7,8
27905,defender,ड़िफेंड़र,9,8
27906,satyajit,सत्यजित,7,8
27907,kinnauri,किन्नौर,7,8
27908,delegate,डेलिगेट,7,8
27909,kirkland,कर्कलैंड,8,8
27910,santipur,शांतिपुर,8,8
27911,manglore,मंगलोरी,7,8
27912,sardesai,सरदेसाई,7,8
27913,creatine,क्रिएटिन,8,8
27914,sakharam,सखाराम,6,8
27915,samindra,शमीन्द्र,8,8
27916,sankalia,सांकलिया,8,8
27917,sanjeeda,संजीदा,6,8
27918,sankalak,संकलक,5,8
27919,sanjukta,संयुक्ता,8,8
27920,daykundi,दायकुंदी,8,8
27921,sardarni,सरदारनी,7,8
27922,manubhai,मनुभाई,6,8
27923,mohandas,मोहनदास,7,8
27924,daylight,डेलाइट,6,8
27925,sardhana,सरधना,5,8
27926,sardines,सारडीनज,7,8
27927,sardinia,सारडीनिया,9,8
27928,satyrids,शट्य्रिड्,9,8
27929,mantodea,मैन्टोडिया,10,8
27930,sanjawat,सांजवात,7,8
27931,sanjauli,संजौली,6,8
27932,darkwave,डार्कवेव,8,8
27933,darkroom,डारक्रूम,8,8
27934,sanitary,सानिटरी,7,8
27935,sanjeevi,संजीवनी,7,8
27936,doomsday,डूम्सडे,7,8
27937,samparan,साम्परण,7,8
27938,satyavan,सत्यवान,7,8
27939,sanyasis,संन्यासियों,11,8
27940,saopaulo,सावोपोलो,8,8
27941,datatype,डाटाटाइप,8,8
27942,datacard,डेटाकार्ड,9,8
27943,santoshi,सन्तोषी,7,8
27944,santorum,सैन्टोरम,8,8
27945,databhai,दादाभाई,7,8
27946,database,डाटाबेस,7,8
27947,darshani,दर्शनी,6,8
27948,sarandib,सरनदीव,6,8
27949,samugarh,सामुगढ़,7,8
27950,daventry,दावेन्तरी,9,8
27951,samithia,समितियां,8,8
27952,dandekar,दांडेकर,7,8
27953,sarabjit,सरबजीत,6,8
27954,sanskrit,संसकृत,6,8
27955,sarahapa,सरहपा,5,8
27956,sarajevo,सराजेवो,7,8
27957,davidson,डेविडसन,7,8
27958,davuluri,दावुलूरी,8,8
27959,darwazas,दरवाजों,7,8
27960,manthara,मंथरा,5,8
27961,dayabhag,दायभाग,6,8
27962,sanyasin,सन्यासी,7,8
27963,datarpur,दातारपुर,8,8
27964,delivery,डिलिवरी,7,8
27965,mapmaker,मैपमेकर,7,8
27966,sammilit,सम्मिलत,7,8
27967,sammelan,समेलन,5,8
27968,sammakka,सम्मक्का,8,8
27969,satyakam,सत्यकाम,7,8
27970,cynosure,सायनोसर,7,8
27971,cymnocro,सिमोक्रो,8,8
27972,mappilla,मपिल्ला,7,8
27973,samities,समितियों,8,8
27974,deletion,डिलीशन,6,8
27975,dememara,देमेमारा,8,8
27976,deivanai,दैवनै,5,8
27977,samrajya,साम्राज्य,9,8
27978,samridhi,समृद्धि,7,8
27979,deigital,डिजिटल,6,8
27980,datafeed,डेटाफीड,7,8
27981,dayanand,दयानंद,6,8
27982,saraswat,सारस्वत,7,8
27983,saratoga,साराटोगा,8,8
27984,sarabhai,साराभाई,7,8
27985,dasgupta,दासगुप्त,8,8
27986,dementia,डिमेंशिया,9,8
27987,shivneri,शिवनेरी,7,8
27988,shivpuri,शिवपुरी,7,8
27989,duvaceli,डूआसेली,7,8
27990,flamingo,फ्लेमिंगो,9,8
27991,stanmore,स्टैनमोर,8,8
27992,flanders,फ़्लैंडर्स,10,8
27993,carbonyl,कार्बोनिल,9,8
27994,ccsgraph,सीएसएसग्राफ़,12,8
27995,carbonic,कार्बोनिक,9,8
27996,purushni,परूष्णी,7,8
27997,felunath,फेलुनाथ,7,8
27998,stapling,स्टेपलिंग,9,8
27999,strachey,स्ट्रैची,8,8
28000,firozpur,फ़िरोजपुर,9,8
28001,carducci,कार्डुच्ची,10,8
28002,febuvary,फ़रवरी,6,8
28003,captains,कप्तानों,8,8
28004,february,फरवरी,5,8
28005,features,फीचर्स,6,8
28006,focussed,फोकस,4,8
28007,question,क्वेस्चन,8,8
28008,staghorn,स्टैगहार्न,10,8
28009,favorite,फ़ेवरेट,7,8
28010,standard,स्टेंडर्ड,9,8
28011,carboxin,कार्बोक्सिन,11,8
28012,capsules,कैप्सुल्स,9,8
28013,flamenco,फ्लेमेंको,9,8
28014,strassen,स्ट्रासेन,9,8
28015,faridpur,फरीदपुर,7,8
28016,mckinley,मैकिनले,7,8
28017,majadele,मजादेले,7,8
28018,qalyubia,क़ल्यूबीया,10,8
