,hi-en,hi,len-hi,len-hi-en
1915,tinake,तिनके,5,6
1916,samane,सामने,5,6
1917,bahuta,बहुत,4,6
1918,dubata,डूबता,5,6
1919,tumane,तुमने,5,6
1920,gunaha,गुनाह,5,6
1921,sanama,सनम,3,6
1922,kijiye,कीजियेए,7,6
1923,bisaro,बिसारो,6,6
1924,vipada,विपदा२,6,6
1925,purani,पुरानी,6,6
1926,bisari,बिसरी,5,6
1927,kahani,कहानी,5,6
1928,dhalak,धालक,4,6
1929,chahat,चाहत,4,6
1930,sapana,सपना,4,6
1931,sancha,साँचा,5,6
1932,fakata,फ़कत,3,6
1933,dilagi,दिल्लगी,7,6
1934,singon,सींगों,6,6
1935,sunaun,सुनाऊँ,6,6
1936,gajara,गजरा,4,6
1937,guzara,गुज़रा,5,6
1938,baharo,बहारो,5,6
1939,bahane,बहाने,5,6
1940,pujari,पुजारी,6,6
1941,kitani,कितनी,5,6
1942,arapan,अरपन,4,6
1943,mangun,माँगूँ,6,6
1944,bandon,बंदों,5,6
1945,zulfon,ज़ुल्फ़ों,7,6
1946,javani,जवानी,5,6
1947,sadagi,सादगी,5,6
1948,guzare,गुज़रे,5,6
1949,vyakul,व्याकुल,7,6
1950,hadake,हदके,4,6
1951,hadase,हदसे,4,6
1952,uthaye,उठाये,5,6
1953,chadar,चादर,4,6
1954,sahogi,सहोगी,5,6
1955,havaon,हवाओं,5,6
1956,lachak,लचक,3,6
1957,rahogi,रहोगी,5,6
1958,kanton,कांटों,6,6
1959,rukata,रुकता,5,6
1960,jaungi,जाऊँगी,6,6
1961,sangat,संगत,4,6
1962,manaun,मनाऊँ,5,6
1963,parbat,पर्बत,5,6
1964,pukaro,पुकारो,6,6
1965,madira,मदिरा,5,6
1966,kahate,कहते,4,6
1967,khatae,खटाए,4,6
1968,mugham,मुग्घम,6,6
1969,paheli,पहेली,5,6
1970,bujaye,बुजाये,6,6
1971,sataye,सताये,5,6
1972,ponche,पोंछे,5,6
1973,verbal,वेर्बल,6,6
1974,pranam,प्रणाम,6,6
1975,beqasi,बेक़सी,5,6
1976,sabase,सबसे,4,6
1977,bigade,बिगड़े,5,6
1978,padati,पड़ती,4,6
1979,savere,सवेरे,5,6
1980,paigam,पैगाम,5,6
1981,iqarar,इक़रार,5,6
1982,svapan,स्वपन,5,6
1983,sabake,सबके,4,6
1984,gudiya,गुड़िया,6,6
1985,titali,तितली,5,6
1986,rahega,रहेगा,5,6
1987,rahana,रहना,4,6
1988,bebasi,बेबसी,5,6
1989,kahana,कहना,4,6
1990,kisase,किससे,5,6
1991,mitata,मिटता,5,6
1992,bevafa,बेवफ़ा,5,6
1993,bataen,बताएं,5,6
1994,kudako,ख़ुदको,5,6
1995,pasina,पसीना,5,6
1996,hayhay,हायहाय,6,6
1997,bhaiya,भइया,4,6
1998,vyopar,व्योपार,7,6
1999,hriday,ह्रिदय,6,6
2000,pahale,पहले,4,6
2001,pritam,प्रीतम,6,6
2002,banaye,बनाये,5,6
2003,barasi,बरसी,4,6
2004,purane,पुराने,6,6
2005,fasane,फ़साने,5,6
2006,sunani,सुनानी,6,6
2007,garami,गरमी,4,6
2008,pighal,पिघल,4,6
2009,suhaye,सुहाये,6,6
2010,dusara,दूसरा,5,6
2011,sajaye,सजाये,5,6
2012,ashaon,आशाओं,5,6
2013,bujhae,बुझाए,5,6
2014,ahaten,आहटें,5,6
2015,jhukae,झुकाए,5,6
2016,sabahi,सबही,4,6
2017,kyakya,क्याक्या,8,6
2018,bahala,बहला,4,6
2019,tyohar,त्योहार,7,6
2020,manbap,माँबाप,6,6
2021,lutata,लुटता,5,6
2022,abhage,अभागे,5,6
2023,ayaaya,आयाआया,6,6
2024,jinhen,जिन्हें,7,6
2025,diwali,दीवाली,6,6
2026,pasare,पसारे,5,6
2027,kapila,कपिला,5,6
2028,navala,नवला,4,6
2029,banaun,बनाऊँ,5,6
2030,lagaun,लगाऊँ,5,6
2031,jhumar,झूमर,4,6
2032,jalati,जलती,4,6
2033,gairon,गैरों,5,6
2034,ganvai,गंवाई,5,6
2035,kisako,किसको,5,6
2036,misari,मिसरी,5,6
2037,ziyada,ज़ियादा,6,6
2038,bairan,बैरन,4,6
2039,nadani,नादानी,6,6
2040,saugat,सौगात,5,6
2041,kajara,कजरा,4,6
2042,kisaka,किसका,5,6
2043,lahara,लहरा,4,6
2044,thahro,ठह्रो,5,6
2045,jarata,जरता,4,6
2046,vidyan,विद्यन,6,6
2047,danman,दानमान,6,6
2048,janani,जननी,4,6
2049,shahar,शहर,3,6
2050,mandir,मन्दिर,6,6
2051,karani,करनी,4,6
2052,gulfam,गुल्फ़ाम,7,6
2053,sunati,सुनती,5,6
2054,virana,वीराना,6,6
2055,panchi,पंछी,4,6
2056,mangal,मंगल,4,6
2057,jhumat,झूमत,4,6
2058,jabase,जबसे,4,6
2059,naubat,नौबत,4,6
2060,lagayi,लगायी,5,6
2061,tanhai,तन्हाई,6,6
2062,marake,मरके,4,6
2063,ramnam,रामनाम,6,6
2064,ishara,इशारा,5,6
2065,ramram,रामराम,6,6
2066,saphal,सफल,3,6
2067,kisike,किसीके,6,6
2068,babule,बबूले,5,6
2069,jiyara,जियरा,5,6
2070,chanda,चन्दा,5,6
2071,dhanak,धनक,3,6
2072,thokar,ठोकर,4,6
2073,qismat,क़िस्मत,6,6
2074,darpan,दर्पण,5,6
2075,nikala,निकला,5,6
2076,sameta,समेटा,5,6
2077,bahana,बहाना,5,6
2078,darata,डरता,4,6
2079,rahati,रहती,4,6
2080,chamak,चमक,3,6
2081,nikhar,निखर,4,6
2082,shikar,शिकार,5,6
2083,ratana,रतन,3,6
2084,shayad,शायद,4,6
2085,kirapa,किरपा,5,6
2086,basaya,बसाया,5,6
2087,fizaon,फ़िज़ाओं,6,6
2088,savera,सवेरा,5,6
2089,sharam,शरम,3,6
2090,chauki,चौकी,4,6
2091,jhutha,झूठा,4,6
2092,bisara,बिसरा,5,6
2093,divane,दीवाने,6,6
2094,rusava,रुसवा,5,6
2095,akhiri,आखिरी,5,6
2096,inasan,इनसान,5,6
2097,singar,सिंगार,6,6
2098,samaye,समये,4,6
2099,rusawa,रुसवा,5,6
2100,tamana,तमन्ना,6,6
2101,rakhun,रखूँ,4,6
2102,duvare,दुवारे,6,6
2103,jhuthe,झूठे,4,6
2104,nagari,नगरी,4,6
2105,batado,बतादो,5,6
2106,tumhin,तुम्हीं,7,6
2107,jatana,जताना,5,6
2108,uthana,उठाना,5,6
2109,khushk,खूश्क,5,6
2110,chedun,छेड़ूँ,5,6
2111,janama,जनम,3,6
2112,khutai,खूटै,4,6
2113,gahari,गहरी,4,6
2114,sitare,सितारे,6,6
2115,purana,पुराना,6,6
2116,nirbal,निर्बल,6,6
2117,bajane,बजने,4,6
2118,sajane,सजने,4,6
2119,banshi,बंशी,4,6
2120,badali,बदली,4,6
2121,bijali,बिजली,5,6
2122,girane,गिराने,6,6
2123,dikhai,दिखाई,5,6
2124,resham,रेशम,4,6
2125,kundal,कुण्डल,6,6
2126,rangin,रंगीन,5,6
2127,gaenge,गाएंगे,6,6
2128,viraje,विराजे,6,6
2129,vahana,वाहन,4,6
2130,pukara,पुकारा,6,6
2131,tufani,तूफ़ानी,6,6
2132,mamata,ममता,4,6
2133,hawaon,हवाओं,5,6
2134,madhav,माधव,4,6
2135,imteha,इम्तेहा,7,6
2136,sanche,साँचे,5,6
2137,jaljal,जलजल,4,6
2138,savayo,सवायो,5,6
2139,nikale,निकले,5,6
2140,prabhu,प्रभु,5,6
2141,makhan,माखन,4,6
2142,balama,बालमा,5,6
2143,bahati,बहती,4,6
2144,sahati,सहती,4,6
2145,dhokha,धोखा,4,6
2146,sajana,सजना,4,6
2147,varana,वरना,4,6
2148,khayen,खायें,5,6
2149,kinara,किनारा,6,6
2150,samajh,समझ,3,6
2151,diwani,दीवानी,6,6
2152,nagara,नागर,4,6
2153,jamuna,जमुना,5,6
2154,sapane,सपने,4,6
2155,achcha,अच्छा,5,6
2156,sainya,सैंया,5,6
2157,zamana,ज़माना,5,6
2158,rasmen,रस्में,6,6
2159,girate,गिरते,5,6
2160,banhon,बाँहों,6,6
2161,zulfen,ज़ुल्फ़ें,7,6
2162,sadaen,सदाएं,5,6
2163,hawaen,हवाएं,5,6
2164,sajata,सजता,4,6
2165,bedard,बेदर्द,6,6
2166,thandi,ठण्डी,5,6
2167,rasiya,रसिया,5,6
2168,vasate,वासते,5,6
2169,naumid,नाउम्मीद,8,6
2170,lagaye,लगाये,5,6
2171,jisake,जिसके,5,6
2172,khushi,खुशी,4,6
2173,sazaen,सज़ाएं,5,6
2174,munadi,मुनादी,6,6
2175,nachun,नाचूँ,5,6
2176,manava,मनवा,4,6
2177,hasiya,हस्सिया,7,6
2178,jitana,जितना,5,6
2179,bataun,बताऊँ,5,6
2180,kanvan,कांवां,6,6
2181,vasiya,वस्सिया,7,6
2182,lagata,लगता,4,6
2183,chirag,चिराग़,5,6
2184,pahali,पहली,4,6
2185,milane,मिलने,5,6
2186,mahiye,महिये,5,6
2187,chahun,चाहूँ,5,6
2188,ghayal,घायल,4,6
2189,basera,बसेरा,5,6
2190,tadape,तड़पे,4,6
2191,rukega,रुकेगा,6,6
2192,sunane,सुनाने,6,6
2193,rahane,रहने,4,6
2194,kisake,किसके,5,6
2195,pagale,पगले,4,6
2196,achchi,अच्छी,5,6
2197,ninden,नींदें,6,6
2198,khabar,खबर,3,6
2199,divana,दीवाना,6,6
2200,ansuon,आँसुओं,6,6
2201,pagali,पगली,4,6
2202,milega,मिलेगा,6,6
2203,gardan,गर्दन,5,6
2204,phagan,फागन,4,6
2205,chaube,चौबे,4,6
2206,chakar,चक्कर,5,6
2207,shishe,शीशे,4,6
2208,shisha,शीशा,4,6
2209,banaya,बनाया,5,6
2210,nainan,नैनन,4,6
2211,jinaki,जिनकी,5,6
2212,dheron,ढेरों,5,6
2213,havaen,हवाएं,5,6
2214,hahaha,हाहाहा,6,6
2215,milate,मिलते,5,6
2216,jalana,जलना,4,6
2217,banake,बनके,4,6
2218,nazare,नज़ारे,5,6
2219,sakata,सकता,4,6
2220,karati,करती,4,6
2221,maraji,मरजी,4,6
2222,dariya,दरिया,5,6
2223,baithi,बैठी,4,6
2224,jisaka,जिसका,5,6
2225,banati,बनाती,5,6
2226,thahar,ठहर,3,6
2227,jhonka,झोँका,5,6
2228,jhuthi,झूठी,4,6
2229,ankhen,आँखें,5,6
2230,bikhar,बिखर,4,6
2231,dikhae,दिखाए,5,6
2232,tarana,तराना,5,6
2233,dilati,दिलाती,6,6
2234,darana,डरना,4,6
2235,bhalai,भलाई,4,6
2236,pukare,पुकारे,6,6
2237,saiyan,सैय्याँ,7,6
2238,masala,मसअला,5,6
2239,krishn,कृष्ण,5,6
2240,sahana,सहना,4,6
2241,dukhon,दुखों,5,6
2242,shanas,शनास,4,6
2243,khinch,खींच,4,6
2244,chumbi,चुम्बी,6,6
2245,sanate,सन्नाटे,7,6
2246,lagaya,लगाया,5,6
2247,jalate,जलते,4,6
2248,haivan,हैवान,5,6
2249,sansar,संसार,5,6
2250,insani,इन्सानी,7,6
2251,pakada,पकड़ा,4,6
2252,milaen,मिलाएं,6,6
2253,banata,बनता,4,6
2254,jisase,जिससे,5,6
2255,bitana,बिताना,6,6
2256,rachao,रचाओ,4,6
2257,garibi,गरीबी,5,6
2258,sayoni,सय्योनी,7,6
2259,kahata,कहता,4,6
2260,katili,कटीली,5,6
2261,champa,चम्पा,5,6
2262,thaiya,थैया,4,6
2263,phanse,फँसे,4,6
2264,zulmon,ज़ुल्मों,7,6
2265,kisane,किसने,5,6
2266,manzar,मंज़र,4,6
2267,sabako,सबको,4,6
2268,kahati,कहती,4,6
2269,nainon,नैनों,5,6
2270,mahaki,महकी,4,6
2271,chupao,छुपाओ,5,6
2272,pathar,पत्थर,5,6
2273,baitha,बैठा,4,6
2274,umidon,उम्मीदों,8,6
2275,banana,बनना,4,6
2276,sakati,सकती,4,6
2277,sundar,सुन्दर,6,6
2278,chodun,छोड़ूं,5,6
2280,ladaka,लड़का,4,6
2282,uthata,उठता,4,6
2283,bhagya,भाग्य,5,6
2284,karate,करते,4,6
2285,murali,मुरली,5,6
2286,darate,डरते,4,6
2287,sindur,सिन्दूर,7,6
2288,sahane,सहने,4,6
2289,karoge,करोगे,5,6
2290,jinase,जिनसे,5,6
2291,divani,दीवानी,6,6
2292,sunana,सुनना,5,6
2293,zakhmi,ज़ख्मी,5,6
2294,ladate,लड़ते,4,6
2295,chalen,चलें,4,6
2296,anchal,आँचल,4,6
2297,paidal,पैदल,4,6
2298,katoge,काटोगे,6,6
2299,gahane,गहने,4,6
2300,dulhan,दुल्हन,6,6
2301,achche,अच्छे,5,6
2302,divali,दिवाली,6,6
2303,shakal,शकल,3,6
2304,bhukhe,भूखे,4,6
2305,chaval,चावल,4,6
2306,gandhi,गांधी,5,6
2307,tumhen,तुम्हें,7,6
2308,baiyan,बइयाँ,5,6
2309,kangal,कंगाल,5,6
2310,jhopad,झोपड़,4,6
2311,bimari,बीमारी,6,6
2312,kisiko,किसीको,6,6
2313,girake,गिराके,6,6
2314,rasata,रासता,5,6
2315,launga,लाऊंगा,6,6
2316,neharu,नेहरू,5,6
2317,ajagar,अजगर,4,6
2318,bolane,बोलने,5,6
2319,milati,मिलती,5,6
2320,gulami,गुलामी,6,6
2321,marate,मरते,4,6
2322,umiden,उम्मीदें,8,6
2323,bharat,भारत,4,6
2324,hamase,हमसे,4,6
2325,anokhi,अनोखी,5,6
2326,charon,चारों,5,6
2327,beiman,बेईमान,6,6
2328,murada,मुरदा,5,6
2329,bojhal,बोझल,4,6
2330,nishan,निशान,5,6
2331,suhana,सुहाना,6,6
2332,bhasha,भाषा,4,6
2333,afasana,अफ़साना,6,7
2334,maharaj,महाराज,6,7
2335,dikhane,दिखने,5,7
2336,haledil,हालएदिल,7,7
2337,samajhe,समझे,4,7
2338,jhumegi,झूमेगी,6,7
2339,ragejan,रग़एजाँ,6,7
2340,shukhon,शुखों,5,7
2341,utarane,उतरने,5,7
2342,nachegi,नाचेगी,6,7
2343,dhadake,धड़के,4,7
2344,bhadake,भड़के,4,7
2345,palakon,पलकों,5,7
2346,poshida,पोशीदा,6,7
2347,muskaye,मुस्काये,8,7
2348,jhonkon,झोंकों,6,7
2349,nazadik,नज़दीक,5,7
2350,gamagin,ग़मगीन,5,7
2351,kamoshi,ख़ामोशी,6,7
2352,chalate,चलते,4,7
2353,pukaren,पुकारें,7,7
2354,chaupat,चौपट,4,7
2355,machala,मचला,4,7
2356,khidaki,खिड़की,5,7
2357,jayakar,जयकार,5,7
2358,bulabul,बुलबुल,6,7
2359,saragam,सरगम,4,7
2360,muhabat,मुहब्बत,7,7
2361,chubhan,चुभन,4,7
2362,bechare,बेचारे,6,7
2363,thahara,ठहरा,4,7
2364,nigahon,निगाहों,7,7
2365,sulajha,सुलझा,5,7
2366,khvabon,ख्वाबों,7,7
2367,hamaraz,हमराज़,5,7
2368,ulajhan,उलझन,4,7
2369,honthon,होंठों,6,7
2370,sathiya,साथिया,6,7
2371,bandagi,बंदगी,5,7
2372,laharon,लहरों,5,7
2373,dikhala,दिखला,5,7
2374,manungi,मानूँगी,7,7
2375,karavat,करवट,4,7
2376,sunepan,सूनेपन,6,7
2377,chamkae,चम्काए,6,7
2378,tadapao,तड़पाओ,5,7
2379,nazoada,नाज़ओअदा,7,7
2380,mahalon,महलों,5,7
2381,malamal,मलमल,4,7
2382,batiyan,बतियाँ,6,7
2383,bikhere,बिखेरे,6,7
2384,hanaste,हँअस्ते,7,7
2385,barason,बरसों,5,7
2386,dharati,धरती,4,7
2387,fariyad,फ़रियाद,6,7
2388,minaron,मीनारों,7,7
2389,jindadi,जिंदड़ी,6,7
2390,shiqawe,शिक़वे,5,7
2391,paravah,परवाह,5,7
2392,bechain,बेचैन,5,7
2393,divaron,दीवारों,7,7
2394,hansate,हँसते,5,7
2395,kahungi,कहूँगी,6,7
2396,sitaron,सितारों,7,7
2397,paravaz,परवाज़,5,7
2398,garadun,गरदूँ,5,7
2399,hamarah,हमराह,5,7
2400,dekhega,देखेगा,6,7
2401,thahare,ठहरे,4,7
2402,rahungi,रहूँगी,6,7
2404,chalani,चलनी,4,7
2405,sundari,सुन्दरी,7,7
2406,chakori,चकोरी,5,7
2407,bharosa,भरोसा,5,7
2408,asudagi,आसूदगी,6,7
2409,chipaye,छिपाये,6,7
2410,pariyon,परियों,6,7
2411,pahchan,पह्चान,6,7
2412,phirata,फिरता,5,7
2413,qayamat,क़यामत,5,7
2414,rifaqat,रिफ़ाक़त,6,7
2415,bhulaya,भुलाया,6,7
2416,dilabar,दिलबर,5,7
2417,akirash,आख़िरश,5,7
2418,chalana,चलना,4,7
2419,galiyon,गलियों,6,7
2420,kachahu,कछहू,4,7
2421,bekhudi,बेखुदी,6,7
2422,dahaliz,दहलीज़,5,7
2423,mastana,मस्ताना,7,7
2424,dusbida,दुस्बीदा,8,7
2425,karenge,करेंगे,6,7
2426,sharama,शरमा,4,7
2427,ranjida,रंजीदा,6,7
2428,mamanun,ममनून,5,7
2429,nazaren,नज़रें,5,7
2430,nibhaya,निभाया,6,7
2431,chahata,चाहता,5,7
2432,janeman,जानएमन,6,7
2433,baithin,बैठीं,5,7
2434,panahon,पनाहों,6,7
2435,daliyan,डलियाँ,6,7
2436,mohabat,मोहब्बत,7,7
2437,kachche,कच्चे,5,7
2438,manohar,मनोहर,5,7
2439,andhere,अंधेरे,6,7
2440,ganvaya,गंवाया,6,7
2441,karavan,कारवाँ,6,7
2442,hawayen,हवायें,6,7
2443,gulabon,गुलाबों,7,7
2444,zakhmon,ज़ख्मों,6,7
2445,musakai,मुसकाई,6,7
2446,kamasin,कमसिन,5,7
2447,musafir,मुसाफ़िर,7,7
2448,gopiyan,गोपियाँ,7,7
2449,thapede,थपेड़े,5,7
2450,natawar,नटवर,4,7
2451,badhake,बढ़के,4,7
2452,ghabara,घबरा,4,7
2453,hasinon,हसीनों,6,7
2454,churane,चुराने,6,7
2455,mehaman,मेहमान,6,7
2456,hamasae,हमसाए,5,7
2457,bhulane,भुलाने,6,7
2458,ajanabi,अजनबी,5,7
2459,sahamen,सहमें,5,7
2460,laharan,लहराण,5,7
2461,pichche,पिच्छे,6,7
2462,nazakat,नज़ाकत,5,7
2463,anejane,आनेजाने,7,7
2464,sukumar,सुकुमार,7,7
2465,chameli,चमेली,5,7
2466,hansegi,हँसेगी,6,7
2467,faisala,फ़ैसला,5,7
2468,ladiyan,लड़ियाँ,6,7
2469,chadana,छडणा,4,7
2470,dushman,दुश्मन,6,7
2471,sanware,सँवारे,6,7
2472,vandana,वन्दना,6,7
2473,sarakar,सरकार,5,7
2474,lachari,लाचारी,6,7
2475,bhanwar,भँवर,4,7
2476,chalata,चलता,4,7
2477,zindagi,ज़िंदगी,6,7
2478,karungi,करूँगी,6,7
2479,royenge,रोयेंगे,7,7
2480,ghataen,घटाएं,5,7
2481,chehare,चेहरे,5,7
2482,kataray,कतराय,5,7
2483,mujhako,मुझको,5,7
2484,chehara,चेहरा,5,7
2485,lubhana,लुभाना,6,7
2486,bikhari,बिखरी,5,7
2487,sailani,सैलानी,6,7
2488,gharana,घराना,5,7
2489,jahanum,जहन्नुम,7,7
2490,mushaka,मूषक,4,7
2491,intazar,इंतज़ार,6,7
2492,nafarat,नफ़रत,4,7
2493,ashiqon,आशिक़ों,6,7
2494,phirati,फिरती,5,7
2495,dekhate,देखते,5,7
2496,thatbat,ठाटबाट,6,7
2497,bachche,बच्चे,5,7
2498,kalaiya,कलैया,5,7
2499,mahabub,महबूब,5,7
2500,musakay,मुसकाय,6,7
2501,dumakit,दुमकित,6,7
2502,khilate,खिलते,5,7
2503,byapari,ब्यापारी,8,7
2504,badhate,बढ़ते,4,7
2505,tufanon,तूफ़ानों,7,7
2506,sarahad,सरहद,4,7
2507,chanate,छानते,5,7
2508,bajaiya,बजैया,5,7
2509,gaharai,गहराई,5,7
2510,jhatake,झटके,4,7
2511,dikhata,दिखाता,6,7
2512,shikava,शिकवा,5,7
2513,majabur,मजबूर,5,7
2514,badanam,बदनाम,5,7
2515,roshani,रोशनी,5,7
2516,tumhare,तुम्हारे,8,7
2517,vahashi,वहशी,4,7
2518,sanvara,सँवारा,6,7
2519,jashoda,जशोदा,5,7
2520,hamesha,हमेशा,5,7
2521,hansane,हँसने,5,7
2522,janavar,जानवर,5,7
2523,tasavur,तसव्वुर,7,7
2524,jhanjho,झाँझो,5,7
2525,adhikar,अधिकार,6,7
2526,ramrajy,रामराज्य,8,7
2527,tumhara,तुम्हारा,8,7
2528,krishna,कृष्ण,5,7
2529,fasalon,फ़ासलों,6,7
2530,muskura,मुस्कुरा,8,7
2531,narnari,नरनारी,6,7
2532,tumhari,तुम्हारी,8,7
2533,harshit,हर्शित,6,7
2534,khilane,खिलने,5,7
2535,bansari,बाँसरी,6,7
2536,tabiyat,तबीयत,5,7
2537,barasae,बरसाए,5,7
2538,chandan,चन्दन,5,7
2539,rahenge,रहेंगे,6,7
2540,jhagade,झगड़े,4,7
2541,samajho,समझो,4,7
2542,jayengi,जायेंगी,7,7
2543,kadamon,कदमों,5,7
2544,chidaka,छिड़का,5,7
2545,ayodhya,अयोध्या,7,7
2546,mukhade,मुखड़े,5,7
2547,sajavun,सजावूँ,6,7
2548,bandhin,बाँधीं,6,7
2549,dalengi,डालेंगी,7,7
2550,tarenge,तारेंगे२,8,7
2551,hindaru,हिंडारू,7,7
2552,nadiyon,नदियों,6,7
2553,pindaru,पिंडारू,7,7
2554,jhumaka,झुमका,5,7
2555,soniyon,सोणियों,7,7
2556,aitabar,ऐतबार,5,7
2557,bandhun,बाँधूँ,6,7
2558,itanisi,इतनीसी,6,7
2559,tagaful,तग़ाफ़ुल,6,7
2560,machati,मचाती,5,7
2561,nazaron,नज़रों,5,7
2562,jhulate,झूलते,5,7
2563,varshon,वर्षों,6,7
2564,khinchi,खिंची,5,7
2565,bahaten,बहतें,5,7
2566,jhumati,झूमती,5,7
2567,banjare,बन्जारे,7,7
2568,bichade,बिछड़े,5,7
2569,dikhati,दिखाती,6,7
2570,parimal,परिमल,5,7
2571,manahar,मनहर,4,7
2572,nigahen,निग़ाहें,7,7
2573,kanchan,कंचन,4,7
2574,dushton,दुश्तों,7,7
2575,laqiren,लक़ीरें,6,7
2576,kachchi,कच्ची,5,7
2577,chalane,चलने,4,7
2578,haqiqat,हक़ीक़त,5,7
2579,andhera,अँधेरा,6,7
2580,rachana,रचना,4,7
2581,nazaran,नज़रां,5,7
2582,rusavai,रुसवाई,6,7
2583,jhopada,झोपड़ा,5,7
2584,siyavar,सियावर,6,7
2585,bandhan,बन्धन,5,7
2586,taqadir,तक़दीर,5,7
2587,hanuman,हनुमान,6,7
2588,hansati,हँसती,5,7
2589,haradam,हरदम,4,7
2590,mahadev,महादेव,6,7
2591,bindiya,बिंदिया,7,7
2592,bharana,भरना,4,7
2593,bhigoti,भीगोती,6,7
2594,dekhake,देखके,5,7
2595,badalon,बादलों,6,7
2596,badhana,बढ़ाना,5,7
2597,tarasae,तरसाए,5,7
2598,karunga,करूँगा,6,7
2599,bachaen,बचाएं,5,7
2600,nibhaen,निभाएं,6,7
2601,galiyan,गलियाँ,6,7
2602,armanon,अर्मानों,8,7
2603,angadai,अंगड़ाई,6,7
2604,savalon,सवालों,6,7
2605,baharon,बहारों,6,7
2606,parvati,पार्वती,7,7
2607,amolika,अमोलिक,6,7
2608,sazedil,साज़एदिल,7,7
2609,machata,मचाता,5,7
2610,ghumana,घूमना,5,7
2611,anahoni,अनहोनी,6,7
2612,sharabi,शराबी,5,7
2613,milenge,मिलेंगे,7,7
2614,tukadon,टुकड़ों,6,7
2615,chupake,चुपके,5,7
2616,kayalon,ख़यालों,6,7
2617,bantoge,बांटोगे,7,7
2618,achanak,अचानक,5,7
2619,mahasus,महसूस,5,7
2620,daricha,दरीचा,5,7
2621,enthoni,एन्थोनी,7,7
2622,batalao,बतलाओ,5,7
2623,tasavir,तसवीर,5,7
2624,darinda,दरिंदा,6,7
2625,laharai,लहराई,5,7
2626,taqarir,तक़रीर,5,7
2627,rachata,रचाता,5,7
2628,anjanon,अन्जानों,8,7
2629,matalab,मतलब,4,7
2630,divanon,दीवानों,7,7
2631,jhukate,झुकते,5,7
2632,basanti,बसंती,5,7
2633,rukhkhi,रुख्खी,6,7
2634,umariya,उमरिया,6,7
2635,sahanai,सहनाई,5,7
2636,sadiyon,सदियों,6,7
2637,ghatega,घटेगा,5,7
2638,nirdhan,निर्धन,6,7
2639,muskara,मुस्करा,7,7
2640,badalan,बदलां,5,7
2641,koshish,कोशिश,5,7
2642,sapanon,सपनों,5,7
2643,vadiyan,वादियां,7,7
2644,badhega,बढ़ेगा,5,7
2645,samajha,समझा,4,7
2646,mubaraq,मुबारक़,6,7
2647,vasiyan,वस्सियां,8,7
2648,chupaya,छुपाया,6,7
2649,hansata,हंसता,5,7
2650,bujhaya,बुझाय,5,7
2651,kasamen,कसमें,5,7
2652,pakavan,पकवान,5,7
2653,chainya,छैंया,5,7
2654,dekhoge,देखोगे,6,7
2655,likhane,लिखने,5,7
2656,sachchi,सच्ची,5,7
2657,paseyon,पासेयों,7,7
2658,shabdon,शब्दों,6,7
2659,gulazar,गुलज़ार,6,7
2660,zarurat,ज़रूरत,5,7
2661,chahane,चाहने,5,7
2662,hansana,हँसना,5,7
2663,tujhase,तुझसे,5,7
2664,nindiya,निंदिया,7,7
2665,nakhare,नखरे,4,7
2666,inqalab,इन्क़लाब,7,7
2667,jatiyan,जट्टियां,8,7
2668,mahafil,महफ़िल,5,7
2669,sultana,सुल्ताना,8,7
2670,sandesh,संदेश,5,7
2671,jharana,झरना,4,7
2672,kaliyan,कलियां,6,7
2673,bhulana,भूलना,5,7
2674,tamasha,तमाशा,5,7
2675,bhanvar,भँवर,4,7
2676,chalati,चलती,4,7
2677,fasalan,फ़सलां,5,7
2678,mukhada,मुखड़ा,5,7
2679,mujhape,मुझपे,5,7
2680,pakiyan,पकियां,6,7
2681,kushabu,ख़ुशबू,5,7
2682,chupane,छुपाने,6,7
2683,baharen,बहारें,6,7
2684,hatheli,हथेली,5,7
2685,ghutate,घुटते,5,7
2686,dekhata,देखता,5,7
2687,barabar,बराबर,5,7
2688,barbadi,बर्बादी,7,7
2689,bedardi,बेदर्दी,7,7
2690,phirate,फिरते,5,7
2691,mujhase,मुझसे,5,7
2692,jagamen,जगमें,5,7
2693,bhukhon,भूखों,5,7
2694,diladar,दिलदार,6,7
2695,khovayo,खोवायो,6,7
2696,barabad,बरबाद,5,7
2697,bhulegi,भूलेगी,6,7
2698,dagamag,डगमग,4,7
2699,jhulega,झूलेगा,6,7
2700,hazaron,हज़ारों,6,7
2701,bisarai,बिसराई,6,7
2702,kiranen,किरणें,6,7
2703,jadugar,जादूगर,6,7
2704,sainyan,सैंयाँ,6,7
2705,beraham,बेरहम,5,7
2706,reshami,रेशमी,5,7
2707,badhata,बढ़त,3,7
2708,churata,चुराता,6,7
2709,mushkil,मुश्किल,7,7
2710,sidharo,सिधारो,6,7
2711,kabahun,कबहूँ,5,7
2712,charcha,चर्चा,5,7
2713,harajai,हरजाई,5,7
2714,mehandi,मेहंदी,6,7
2715,shauhar,शौहर,4,7
2716,beqarar,बेक़रार,6,7
2717,chilies,चिल्लिएस,8,7
2718,daliyon,डालियों,7,7
2719,chaliya,छलिया,5,7
2720,akhiyan,अखियां,6,7
2721,bahalae,बहलाए,5,7
2722,phadake,फड़के,4,7
2723,bichchu,बिच्छू,6,7
2724,jaliman,जालिमां,7,7
2725,mangana,माँगना,6,7
2726,mixture,मिक्ष्तुरे,10,7
2727,patavar,पतवार,5,7
2728,khadake,खड़के,4,7
