,hi-en,hi,len-hi,len-hi-en
29507,siharfis,सीहफिए,6,8
29508,kakatiya,ककाटिया,7,8
29509,khatauli,खतौली,5,8
29510,khatauni,खतौनी,5,8
29511,business,बिजनेस,6,8
29512,sikandar,सिंकदर,6,8
29513,bangaram,बंगाराम,7,8
29514,ringtone,रिंगटोन,7,8
29515,sikander,सिकंदर,6,8
29516,sikanser,सिकंदर,6,8
29517,bjerknes,बिर्कनेज,8,8
29518,bhagwati,भगवती,5,8
29519,sikarwar,सिकरवार,7,8
29520,fortress,फ़ोर्ट्रेस,10,8
29521,bhagwata,भागवत,5,8
29522,jangamas,जंगम,4,8
29523,buuzzard,बजार्ड,6,8
29524,bhagwant,भगवंत,5,8
29525,bangasar,बांगासर,7,8
29526,buzkashi,बुज़कशी,7,8
29527,sikandra,सिकंदरा,7,8
29528,kharbala,खरबाल,5,8
29529,telegram,टेलिग्राम,9,8
29530,saudagar,सौदागर,6,8
29531,fountain,फाउंटेन,7,8
29532,gawaskar,गावस्कर,7,8
29533,signaled,सिगनल,5,8
29534,signaler,सिगनलर,6,8
29535,gayadham,गयाधाम,6,8
29536,burnfree,बर्नफ्री,8,8
29537,kharghar,खारघर,5,8
29538,sudharma,सुधर्मा,7,8
29539,khargone,खरगोन,5,8
29540,bakhahis,बख्शी,5,8
29541,bhairavi,भैरवी,5,8
29542,kakinada,काकिनाड़ा,9,8
29543,satyrids,शट्य्रिड्,9,8
29544,itanagar,इटानगर,6,8
29545,blackett,बूलेकेट,7,8
29546,banganga,बाणगंगा,7,8
29547,kakodkar,काकोडकर,7,8
29548,bhairava,भैरव,4,8
29549,telecoms,टेलीकोम,7,8
29550,khartoum,खारतोम,6,8
29551,kharwala,खारवाल,6,8
29552,bursitis,बरसाइटिस,8,8
29553,foucault,फोकाल्ट,7,8
29554,bkraraji,बक्ररजी,7,8
29555,sudhakar,सुधाकर,6,8
29556,teixeira,टेक्सेइरा,9,8
29557,khandhar,कंधार,5,8
29558,khandesh,खानदेश,6,8
29559,sialidae,साईलाईड,7,8
29560,kalanaur,कलनौर,5,8
29561,bugfixes,बगफ़िक्सेस,10,8
29562,banditry,बैन्डिट,7,8
29563,bhandara,भंडारा,6,8
29564,buginese,बगिनी,5,8
29565,satyadev,सत्यदेव,7,8
29566,rondonia,रोंडोनिया,9,8
29567,gauriyya,गौरिया,6,8
29568,siberian,साइबेरियन,9,8
29569,gaussian,गौसियन,6,8
29570,graminum,ग्रैमिनियम,10,8
29571,bugzilla,बगज़िल्ला,9,8
29572,gopuccha,गौपुच्छा,8,8
29573,bandoyan,बांदोयान,8,8
29574,bhambiri,भंभीरी,6,8
29575,rommohun,राममोहन,7,8
29576,rommohan,राममोहन,7,8
29577,builders,बिल्डर,6,8
29578,building,बिलडिंग,7,8
29579,bhambhor,भंभोर,5,8
29580,kalakosa,कलाकोश,6,8
29581,gramoday,ग्रामोदय,8,8
29582,romantic,रुमानी,6,8
29583,sibsagar,शिवसागर,7,8
29584,bukharin,बुखारिन,7,8
29585,buffered,बफर्ड,5,8
29586,khaksars,खाकसार,6,8
29587,rosewall,रोसेवाल,7,8
29588,shutdown,शटडाउन,6,8
29589,szechuan,संचुआन,6,8
29590,khajjiar,खज्जर,5,8
29591,rosebery,रोज़बेरी,8,8
29592,szabolcs,जाबोल्क्स,9,8
29593,khajuria,खजूरिया,7,8
29594,rosaceae,रोज़ेसी,7,8
29595,systolic,सिस्टोलिक,9,8
29596,ayacucho,आयाकुचो,7,8
29597,ropeways,रोपवे,5,8
29598,bhandari,भंड़ारी,7,8
29599,shyamala,श्यामल,6,8
29600,budhrani,बुधरानी,7,8
29601,budhwara,बुधवाड़ा,8,8
29602,budikote,बुड़िकोट,8,8
29603,suitcase,सूटकेस,6,8
29604,bandipur,बंदीपुर,7,8
29605,roopmati,रूपमति,6,8
29606,jaldhaka,जलढाका,6,8
29607,roopkund,रूपकुंड,7,8
29608,buechner,बुखनर,5,8
29609,golaghat,गोलाघाट,7,8
29610,kalander,कलंदर,5,8
29611,budhpura,बुधपुरा,7,8
29612,gramodya,ग्रामोद्योग,11,8
29613,romanian,रूमानियन,8,8
29614,bandpass,बैंडपास,7,8
29615,rohinton,रोहिंटन,7,8
29616,blackman,ब्लेकमेन,8,8
29617,khandaan,खानदान,6,8
29618,rohillas,रोहिला,6,8
29619,sugariya,सुगरिया,7,8
29620,satyamev,सत्यमेव,7,8
29621,awadhesh,अवधेश,5,8
29622,khandala,खंडाला,6,8
29623,bhaktpur,भक्तपुर,7,8
29624,kalahari,कालाहारी,8,8
29625,siddhpur,सिद्धपुर,8,8
29626,granatum,ग्रांटम,7,8
29627,khandava,खांडव,5,8
29628,bumiheen,भूमिहीन,7,8
29629,jatatwig,जटाटवीग,7,8
29630,khandavi,खांडवी,6,8
29631,roentgen,रोंजन,5,8
29632,bundelas,बुंदेलों,8,8
29633,khandela,खण्डेला,7,8
29634,rodogune,रोडोगुन,7,8
29635,khanderi,खंदेरी,6,8
29636,teikichi,टिकीचि,6,8
29637,avvayyar,अव्वयार,7,8
29638,banerjea,बनर्जी,6,8
29639,bullseye,बुल्सआई,7,8
29640,bulletin,बुलेटिन,7,8
29641,bulleted,बुलेटेड,7,8
29642,sugreeva,सुग्रीव,7,8
29643,systemic,सिस्टेमिक,9,8
29644,romanche,रोमशे,5,8
29645,tegendra,तेजेंद्र,8,8
29646,romances,रोमांस,6,8
29647,khamanon,खमानोन,6,8
29648,frameset,फ्रेमसेट,8,8
29649,bulawayo,बुलावायो,8,8
29650,satyajit,सत्यजित,7,8
29651,khambhat,खंभात,5,8
29652,itikatha,इतिकथा,6,8
29653,bhalochi,बलोची,5,8
29654,kalakand,कलाकंद,6,8
29655,satyakam,सत्यकाम,7,8
29656,khamenei,ख़ामेनेई,8,8
29657,buldhana,बुलढाणा,7,8
29658,siddapur,सिद्दापुर,9,8
29659,siddarth,सिद्धार्थ,9,8
29660,bulgaria,बलगारिया,8,8
29661,kalaheti,कालाहेती,8,8
29662,khamoshi,ख़ामोशी,7,8
29663,bakayang,बकयांग,6,8
29664,itihaash,इतिहास,6,8
29665,khanapur,खानापुर,7,8
29666,bandundu,बान्दुन्दु,10,8
29667,rohypnol,रोहाइपनाल,9,8
29668,buzzards,बजार्ड,6,8
29669,buzzword,बज़वर्ड,7,8
29670,khatunia,खतुनिया,7,8
29671,byakhyan,व्याख्यान,9,8
29672,simulate,सिमुलेट,7,8
29673,graphite,ग्रेफाइट,8,8
29674,avadavat,आवादावात,8,8
29675,graphium,ग्रेफियम,8,8
29676,footpath,फुटपाथ,6,8
29677,jauljibi,जौल्जिबि,8,8
29678,repeater,रिपीटर,6,8
29679,caldwell,काल्डवेल,8,8
29680,reometer,रियोमीटर,8,8
29681,calendar,कलंडर,5,8
29682,terabyte,तेराब्य्ते,10,8
29683,reported,रिपोर्ट,7,8
29684,calender,कैलेंडर,7,8
29685,renminbi,रेनमिंबी,8,8
29686,khomeini,खुमैनी,6,8
29687,simulink,सिमूलिंक,8,8
29688,footloop,फुटलूप,6,8
29689,reneberg,रेनबर्ग,7,8
29690,renditta,रेंडिटा,7,8
29691,renderer,रेंडर,5,8
29692,rendered,रेंडर्ड,7,8
29693,israelis,इजराइल,6,8
29694,gambhira,गंभीरा,6,8
29695,khongjom,खोंगजोम,7,8
29696,footnote,फुटनोट,6,8
29697,kailasam,कैलासम्,7,8
29698,reporter,रिपोर्टर,8,8
29699,tepagalu,तेपागलू,7,8
29700,resident,रेज़ीड़ेंट,10,8
29701,tenggara,तेंगारा,7,8
29702,khoekhoe,खोईखोई,6,8
29703,avakasha,अवकाश,5,8
29704,reserves,रिजर्व्स,8,8
29705,simlipal,सिमलिपाल,8,8
29706,reseller,रिसेलर,6,8
29707,research,रिसर्च,6,8
29708,footwear,फुटवियर,7,8
29709,tennyson,टेनिसन,6,8
29710,footware,फुटवियर,7,8
29711,reporyer,रिपोर्टर,8,8
29712,calculus,कैलकुलस,7,8
29713,requests,रिक्वेस्ट्स,11,8
29714,savarkar,सापरकर,6,8
29715,avagraha,अवग्रह,6,8
29716,graphics,ग्रफिक्स,8,8
29717,republic,रिपब्लिक,8,8
29718,graphing,ग्राफ़िक,8,8
29719,reprints,रिप्रिन्ट,9,8
29720,avadhuta,अवधूत,5,8
29721,avadhoot,अवधूत,5,8
29722,simonqui,सीमंकी,6,8
29723,tenughat,टेनघाट,6,8
29724,calcutta,कलकता,5,8
29725,foothold,फुटहोल्ड,8,8
29726,terekhol,टेरेखोल,7,8
29727,kamukata,कामुकता,7,8
29728,rekhayen,रेखाएँ,6,8
29729,gratuity,ग्रेच्युटी,10,8
29730,kanagram,एनाग्राम,8,8
29731,reiserfs,रेइज़रएफ़एस,11,8
29732,synovate,सिनोवेट,7,8
29733,reinhold,रीनहोल्ड,8,8
29734,reinhart,रेइनहार्ट,9,8
29735,reinhard,रेइनहार्ड,9,8
29736,gravells,ग्रेवेल्स,9,8
29737,reindeer,रेनडियर,7,8
29738,kanailal,कनाईलाल,7,8
29739,football,फ़ुटबाल,7,8
29740,calltips,कालटिप्स,8,8
29741,geethaie,गीताई,5,8
29742,singhara,सिंघरा,6,8
29743,caloosia,कलूसिया,7,8
29744,foomatic,फूमेटिक,7,8
29745,subpixel,उपपिक्सेल,9,8
29746,calories,केलोरी,6,8
29747,kaibarta,कैवर्त,6,8
29748,bhismaka,भीष्मका,7,8
29749,foolscap,फुलस्केप,8,8
29750,tertiary,टर्शियरी,8,8
29751,registry,रजिस्टर,7,8
29752,khottiga,खोट्टि,6,8
29753,terminus,टर्मिनल,7,8
29754,synovial,सिनोवियल,8,8
29755,callisto,कलिस्टो,7,8
29756,bitianel,बीटीएनएल,8,8
29757,calipers,कैलिपर,6,8
29758,shalimar,शालीमार,7,8
29759,callback,कालबैक,6,8
29760,garcinia,गार्सीनिया,10,8
29761,karnatic,कर्नाटक,7,8
29762,karnatak,कर्णाटक,7,8
29763,automake,आटोमेक,6,8
29764,remigton,रेमिंगटन,8,8
29765,remedios,रेमोडियोस,9,8
29766,terminal,टर्मिनल,7,8
29767,sindholi,सिंघोली,7,8
29768,biswajit,विश्वजीत,8,8
29769,khorasan,ख़ोरासान,8,8
29770,bistupur,बिस्तुपुर,9,8
29771,reloaded,रिलोडेड,7,8
29772,bistorta,निस्टोर्टा,10,8
29773,relmajra,रेलमाजरा,8,8
29774,rellinks,रीलिंक्स,8,8
29775,religion,रिलिजन,6,8
29776,sinensis,साइनेंसिस,9,8
29777,reliance,रिलएंस,6,8
29778,reliable,रिलाएबल,7,8
29779,releases,रिलीज़,6,8
29780,terminas,टर्मिनस,7,8
29781,savannah,सवन्ना,6,8
29782,satvahno,सातवाहनों,9,8
29783,karpatri,करपात्री,8,8
29784,resistor,रजिस्टर,7,8
29785,rhodesia,रोडेशिया,8,8
29786,bhagawat,भगवद्,5,8
29787,bhagawan,भगवन्,5,8
29788,formulae,फार्मूले,8,8
29789,silicone,सिलिकोन,7,8
29790,telluris,टेलरिस,6,8
29791,bitterns,बिटर्न,6,8
29792,rhinitis,र्हिनाइटिस,10,8
29793,formosan,फोर्मोसन,8,8
29794,rhetenor,रीटेनर,6,8
29795,cadavers,कैडावर्स,8,8
29796,khedekar,खेडेकर,6,8
29797,silicula,सिलिक्युला,10,8
29798,granthis,ग्रन्थी,7,8
29799,averroes,आवेरोस,6,8
29800,cadillac,कैडिलैक,7,8
29801,siligudi,सिलीगुडी,8,8
29802,formalin,फ्रामैलिन,9,8
29803,telphone,टेलीफ़ोन,8,8
29804,reynolds,रेनालड्स,8,8
29805,forgings,फोरजिंग,7,8
29806,rewalsar,रिवालसर,7,8
29807,caffeine,कैफ़ीन,6,8
29808,khichadi,खिचड़ी,6,8
29809,formerly,फ़ोर्मर्ली,10,8
29810,revolver,रिवाल्वर,8,8
29811,formulas,फ़ार्मुलों,10,8
29812,tellcity,टेलसिटी,7,8
29813,rickshaw,रिक्शा,6,8
29814,saugandh,सौगन्ध,6,8
29815,sikharas,शिखर,4,8
29816,byelarus,बेलरस,5,8
29817,gazeteer,गजेटियर,7,8
29818,kakanava,काकानावा,8,8
29819,teletype,टेलिटाइप,8,8
29820,richards,रिचर्ड,6,8
29821,goharbai,गौहरबाई,7,8
29822,syphilis,सिफलिस,6,8
29823,riccardo,रिकार्दो,8,8
29824,silesian,सिलीसियाई,9,8
29825,bhagmati,भागमती,6,8
29826,karradha,कर्रध,5,8
29827,silambam,सिलंबम,6,8
29828,ribosome,राइबोसोम,8,8
29829,granthas,ग्रन्थों,8,8
29830,gazetted,गजेटेड,6,8
29831,sudanese,सूड़ानी,7,8
29832,aviation,एविएशन,6,8
29833,cabiling,केबलिंग,7,8
29834,gaziabad,गाज़ियाबाद,10,8
29835,rhythmic,रिदमिक,6,8
29836,rhyolite,रायोलाइट,8,8
29837,sikondor,सिकन्दर,7,8
29838,avataras,अवतार,5,8
29839,granules,ग्रैन्यूलस,10,8
29840,siliguri,सिलिगुड़ी,9,8
29841,karpoori,कर्पूरी,7,8
29842,isthumus,इस्थुमस,7,8
29843,karpoora,कर्पूर,6,8
29844,calabria,कालाब्रिया,10,8
29845,subtrees,सबट्री,6,8
29846,temporal,टेंपोरल,7,8
29847,bhinneka,भिन्नेक,7,8
29848,calamari,केलामरी,7,8
29849,subtitle,सबटाइटल,7,8
29850,simhadri,सिम्हाद्री,10,8
29851,isthatis,स्ताथिस,7,8
29852,khirghiz,किरगिज़,7,8
29853,istanbul,इसतानबुल,8,8
29854,response,रेस्पांस,8,8
29855,graphene,ग्राफीन,7,8
29856,resource,रिसोर्स,7,8
29857,simhayya,नरसिंहय्या,10,8
29858,calamine,कैलामाइन,8,8
29859,tenebrio,टेनेब्रियों,11,8
29860,tenerife,तेनरीफ़,7,8
29861,resolute,रिजोलूट,7,8
29862,resizing,रिसाइजिंग,9,8
29863,gedanken,गेडंकन,6,8
29864,calander,कैलेण्डर,8,8
29865,istambul,इस्ताम्बूल,10,8
29866,istiqlal,इस्तिक़्लाल,11,8
29867,bhagavad,भगवत,4,8
29868,foremost,फोरमोस्ट,8,8
29869,revision,रिवीजन,6,8
29870,kaivalya,कैवल्य,6,8
29871,silklike,सिल्की,6,8
29872,saunders,सांडर्स,7,8
29873,suchitra,सचित्र,6,8
29874,khilafat,ख़िलाफ़त,8,8
29875,reverend,रेवरेंड,7,8
29876,bhagavan,भगवान,5,8
29877,khilauna,खिलौना,6,8
29878,silsilah,सिलसिले,7,8
29879,caitanya,चैतन्य,6,8
29880,silsilas,सिलसिलों,8,8
29881,tempfile,टेम्पफ़ाइल,10,8
29882,silurian,सिल्यूरियन,10,8
29883,succinic,सक्सीनिक,8,8
29884,silvanus,सिल्वेनस,8,8
29885,silvassa,सिलवास,6,8
29886,khilouna,खिलौना,6,8
29887,forensic,फोरेंसिक,8,8
29888,jatropha,जटरोफा,6,8
29889,template,टेंपलेट,7,8
29890,cakahari,कैकारी,6,8
29891,gogamedi,गोगामेड़ी,9,8
29892,suburban,सुंदरबन,7,8
29893,sauptika,सौपतिक,6,8
29894,tengarra,टेनेगरा,7,8
29895,goebbels,गोएबल्स,7,8
29896,chaniyas,चनिया,5,8
29897,peerbhoy,पीरभाई,6,8
29898,migrated,माइग्रेट,8,8
29899,migrates,माइग्रेट,8,8
29900,mihidana,मिहिदाना,8,8
29901,dextrose,डेक्सट्रोज,10,8
29902,nirankar,निरंकार,7,8
29903,niranjan,निरंजन,6,8
29904,aerosvit,एरोस्विट,8,8
29905,madhyama,मध्यम,5,8
29906,niralaji,निराला,6,8
29907,nirapado,निरापद,6,8
29908,ensenada,एनसेनेडा,8,8
29909,ensemble,एनसेम्बल,8,8
29910,consoles,कंसोल,5,8
29911,dunagiri,दूनगिरि,7,8
29912,harmutty,हारमुटी,7,8
29913,viewport,व्यूपोर्ट,9,8
29914,devriese,डेवराइस,7,8
29915,workshop,वर्कशाप,7,8
29916,alpinoid,आल्पीनायड,9,8
29917,mileages,माईलेज,6,8
29918,nirakara,निराकार,7,8
29919,migraine,माइग्रेन,8,8
29920,conshelf,कोन्शेल्फ,9,8
29921,mieville,मीविल,5,8
29922,wrestler,रेस्लर,6,8
29923,madiraja,मदिराज,6,8
29924,wrapping,रैपिंग,6,8
29925,aerosols,एअरोसोल,7,8
29926,wotapuri,वोटापूरी,8,8
29927,madikeri,मदिकेनी,7,8
29928,connects,कनेक्ट,6,8
29929,madikere,मादिकेरे,8,8
29930,midlands,मिडलैंड्स,9,8
29931,midnapur,मिदनापुर,8,8
29932,nirupama,निरुपमा,7,8
29933,midnight,मिडनाइट,7,8
29934,madhypua,मध्यपूर्व,9,8
29935,vidyaram,विद्याराम,9,8
29936,midtones,मिडटोन,6,8
29937,dhadgoan,धाड़ेगांव,9,8
29938,aerostat,एरोस्टेट,8,8
29939,entering,एंटरिंग,7,8
29940,enterica,एन्ट्रिका,9,8
29941,midwives,मिडवाइफ,7,8
29942,miescher,मिशर,4,8
29943,nimchand,नीमचंद,6,8
29944,vijayamu,विजयमु,6,8
29945,nimbarka,निम्बार्काचार्य,15,8
29946,devnagri,देवनागरी,8,8
29947,nilagiri,नीलगिरि,7,8
29948,madhuban,मधुबन,5,8
29949,vikalpas,विकल्पो,7,8
29950,nikttene,निकटता,6,8
29951,nikolaus,निकोलस,6,8
29952,contents,कंटेंट,6,8
29953,leighton,लेगटन,5,8
29954,alphanso,अल्फोन्सा,9,8
29955,alpathar,अलपथर,5,8
29956,wordnews,वर्डन्यूज,9,8
29957,afferent,एफरेंट,6,8
29958,humphrey,हम्फ्रे,7,8
29959,contract,कांट्रेक्ट,10,8
29960,nijampur,निज़ामपुर,9,8
29961,affinity,एफ़िनिटी,8,8
29962,millions,मिलियंस,7,8
29963,contrast,कंट्रास्ट,9,8
29964,nihilent,निहिलेंट,8,8
29965,himalaya,हिमालय,6,8
29966,leishman,लीसमैन,6,8
29967,alouette,अलौटे,5,8
29968,himachal,हिमांचल,7,8
29969,writings,राइटिंग्ज,9,8
29970,alphonse,अल्फोंस,7,8
29971,millbank,मिलबैंक,7,8
29972,consular,कंसुलर,6,8
29973,madhurya,माधुर्य,7,8
29974,vijaydan,विजयदान,7,8
29975,alphonso,अल्फांहसो,9,8
29976,consumer,कंज़्यूमर,9,8
29977,miliband,मिलिबंद,7,8
29978,workshed,वर्कशेड,7,8
29979,nilkanto,नीलकान्त,8,8
29980,vijaypal,विजयपाल,7,8
29981,military,मिलिटरी,7,8
29982,devinder,देवेन्द्र,9,8
29983,nilgiris,नीलगिरि,7,8
29984,devindar,देविन्दर,8,8
29985,milkipur,मिल्कीपुर,9,8
29986,vijaypat,विजयपत,6,8
29987,nilekani,नीलेकणि,7,8
29988,enhanced,एनहान्सड,8,8
29989,milkweed,मिल्कवीड,8,8
29990,madhukar,मधुकर,5,8
29991,nilcufer,नीलोफर,6,8
29992,vijender,विजेन्द्र,9,8
29993,devigarh,देवीगढ़,7,8
29994,alternet,एल्टरनेट,8,8
29995,nishadas,निषाद,5,8
29996,aeroflot,एयरोफ़्लोट,10,8
29997,advaitam,अद्वैतम्,8,8
29998,concrete,कंकरीट,6,8
29999,dumbbell,डंबबेल,6,8
30000,hallikar,हल्लीकर,7,8
30001,dhankuta,धनकुटा,6,8
30002,dhankhar,धनकड़,5,8
30003,viceroys,वाइसराय,7,8
30004,highland,हाइलैण्ड,8,8
30005,xtramile,एक्स्ट्रामाइल,13,8
30006,hussaini,हुसेनी,6,8
30007,vichitra,विचित्र,7,8
30008,condolim,केंडोलिम,8,8
30009,lebanese,लेबनान,6,8
30010,dhandera,धनदेरा,6,8
30011,madugula,माडगुला,7,8
30012,advanced,एडवांस,6,8
30013,victoria,विक़्टोरिया,11,8
30014,advances,एडवान्सेस,9,8
30015,vidagdha,विदग्ध,6,8
30016,nizampur,निज़ामपुर,9,8
30017,nizampet,निज़ामपेट,9,8
30018,husseini,हुसैनी,6,8
30019,alwaleed,वलीद,4,8
30020,noadhing,नोआधिंग,7,8
30021,highbury,हाइबरी,6,8
30022,computer,कंप्युटर,8,8
30023,hidesign,हाईडिज़ाइन,10,8
30024,vibhusan,विभूषण,6,8
30025,adriatic,एड्रियाटिक,10,8
30026,comrades,कामरेड,6,8
30027,dhansiri,धानसोरी,7,8
30028,vibhutis,विभूतियों,9,8
30029,harrison,हरिसन,5,8
30030,leathers,लेदर्स,6,8
30031,halliday,हालीडे,6,8
30032,dulcimer,डलसिमर,6,8
30033,mafatlal,मफतलाल,6,8
30034,meureubo,मेय्रेउबो,9,8
30035,nobelium,नोबेलियम,8,8
30036,highbeam,हाईबीम,6,8
30037,noamundi,नोआमुंडी,8,8
30038,entropic,एन्ट्रोपिक,10,8
30039,dhanpati,धनपति,5,8
30040,noakhali,नोआखली,6,8
30041,vibrator,वाइब्रेटर,9,8
30042,conchita,कोन्चिता,8,8
30043,vilaiyum,वैलइयम्,7,8
30044,dhamtari,धमतरी,5,8
30045,entrance,एंट्रंस,7,8
30046,vidhaata,विधाता,6,8
30047,advisory,एडवाइजरी,8,8
30048,advocate,एडवोकेट,7,8
30049,nitrogen,नाइट्रोजन,9,8
30050,aluminum,अल्मूनियम,9,8
30051,congress,कंग्रेस,7,8
30052,nitrates,नाइट्रेट,8,8
30053,highness,हाइनैस,6,8
30054,highpass,हाईपास,6,8
30055,nitisara,नीतिसार,7,8
30056,nitindra,नीतीन्द्र,9,8
30057,huntsman,हंट्समैन,8,8
30058,congreve,कांग्रीव,8,8
30059,conidium,कोनिडियम,8,8
30060,nisumbha,निशुम्भ,7,8
30061,micromax,माइक्रोमेक्स,12,8
30062,entities,एंटिटि,6,8
30063,harraiya,हर्रैया,7,8
30064,madiraju,मादीराजू,8,8
30065,ledikeni,लेडिकेनी,8,8
30066,xaidulla,शायदुल्ला,9,8
30067,lectures,लेक्चर,6,8
30068,vidarbha,विदर्भ,6,8
30069,xinerama,सिनेरामा,8,8
30070,alvarado,अलवाराडो,8,8
30071,madrassa,मदरसा,5,8
30072,mianwali,मियांवाली,9,8
30073,madrasas,मदरसे,5,8
30074,advaniji,आड़वाणी,7,8
30075,alveolar,अल्वेयोलर,9,8
30076,madrasah,मदरसा,5,8
30077,dumergue,डृयूमर्ग,8,8
30078,michelle,मिशेल,5,8
30079,michigan,मिचीगन,6,8
30080,madivala,मदिवाला,7,8
30081,nivedita,निवेदिता,8,8
30082,dhaliwal,धालीवाल,7,8
30083,lecturer,लेक्चरर,7,8
30084,nivaddha,निबद्ध,6,8
30085,dhalipur,धालीपुर,7,8
30086,videocds,वीडियोसीडी,10,8
30087,videocon,वीडियोकान,9,8
30088,hurriyat,ह्र्रियत,8,8
30089,microbes,माइक्रोब,8,8
30090,xinjiang,जिनियांग,8,8
30091,advisers,एड्वाइजर,8,8
30092,congrees,कांग्रेस,8,8
30093,learning,लर्निंग,7,8
30094,millwall,मिलवाल,6,8
30095,madhopur,माधोपुर,7,8
30096,madanjit,मदनजीत,6,8
30097,alliance,एलाइन्स,7,8
30098,allhabad,इलाहाबाद,8,8
30099,madanika,मदनिका,6,8
30100,cornelia,कार्नेलिया,10,8
30101,netsonar,नेटसोनार,8,8
30102,netscape,नेटस्केप,8,8
30103,withania,विथानिया,8,8
30104,allergic,एलर्जिक,7,8
30105,mirzapur,मिरजापुर,8,8
30106,mishthan,मिष्टान्न,9,8
30107,lepromin,लेप्रोमिन,9,8
30108,alleppey,अलेप्पी,7,8
30109,mismatch,मिसमैच,6,8
30110,netbooks,नेटबुक,6,8
30111,netbeans,नेटबीन्स,8,8
30112,mismunch,मिसमैच,6,8
30113,netarhat,नेतरहाट,7,8
30114,cornices,कोर्निसों,9,8
30115,allaudin,अलाउद्दीन,9,8
30116,allergen,एलर्जन,6,8
30117,networks,नेटवर्क,7,8
30118,detector,डिटेक्टमर,9,8
30119,networth,नेटवर्थ,7,8
30120,madarasa,मदरस,4,8
30121,wodeyars,वोडेयार,7,8
30122,nevinson,नेविन्सन,8,8
30123,vindhaya,विंध्याचल,9,8
30124,leonhart,लियोन्हार्द्त,13,8
30125,coreplus,कोरप्लस,7,8
30126,corfield,कोरफील्ड,8,8
30127,devadasi,देवदासियों,10,8
30128,vindhyan,विंध्य,6,8
30129,vindhyas,विंध्य,6,8
30130,neutrons,न्युट्रानों,11,8
30131,madanlal,मदनलाल,6,8
30132,neutrino,न्यूट्रिनो,10,8
30133,vinekone,विनेकोने,8,8
30134,neurosis,न्युरोसिस,9,8
30135,neuronal,न्यूरोनल,8,8
30136,mirjapur,मिर्जापुर,9,8
30137,vinsunjo,विन्सौन्जो,10,8
30138,neuritis,न्युरैटिस,9,8
30139,lepakshi,लिपाक्षी,8,8
30140,endoderm,एंडोडर्म,8,8
30141,coronado,कोरोनाडो,8,8
30142,coronary,कोरोनरी,7,8
30143,coronium,कोरोनियम,8,8
30144,despatch,डिस्पैच,7,8
30145,mitathal,मितथाल,6,8
30146,nematode,निमैटोड,7,8
30147,nematoda,निमेटोडा,8,8
30148,duplexer,डुप्लेक्सर,10,8
30149,mitchell,मिचेल,5,8
30150,virendra,विरेन्द्र,9,8
30151,winsford,विंसफोर्ड,9,8
30152,alladiya,अल्लादिया,9,8
30153,agasthya,अगस्त्य,7,8
30154,winnipeg,विनिपेग,7,8
30155,cosecant,कोसीकेण्ट,9,8
30156,nellanad,नेल्लनाद,8,8
30157,virginia,वरजीनिया,8,8
30158,winifred,विनिफ्रेड,9,8
30159,mitimiti,मिटीमिटी,8,8
30160,virginie,व्हिर्जीन,9,8
30161,htmlhelp,एचटीएमएलहेल्प,13,8
30162,leukemia,लेकिमिया,8,8
30163,cossacks,कोज़ाक,6,8
30164,agencies,एजंसियों,8,8
30165,virjerab,विर्जेराब,9,8
30166,hindalco,हिंडाल्को,9,8
30167,leonardo,लियोनार्डो,10,8
30168,virender,वीरेंद्र,8,8
30169,corundum,कोरंडम,6,8
30170,missiles,मिसाइल,6,8
30171,viramgam,विरामगाम,8,8
30172,encrypts,एन्क्रिप्ट,10,8
30173,handbags,हैंडबैग,7,8
30174,handbook,हैंडबुक,7,8
30175,hinayana,हिनयाना,7,8
30176,wireless,वायरलेस,7,8
30177,missions,मिशनों,6,8
30178,nephthys,नेफ़्थिस,8,8
30179,allahbad,इलाहाबाद,8,8
30180,agartala,अगरतला,6,8
30181,nepalese,निपाली,6,8
30182,missouri,मिज़ूरी,7,8
30183,corridor,कोरीडोर,7,8
30184,dupattas,दुपट्टों,8,8
30185,virchand,वीरचन्द,7,8
30186,virechan,विरेचन,6,8
30187,mistress,मिसट्रेस,8,8
30188,corsican,कोर्सिकन,8,8
30189,desolate,डेसोलेट,7,8
30190,cortical,कार्टिकल,8,8
30191,agarwals,अग्रवाल,7,8
30192,huguenot,ह्यूगेनाट,9,8
30193,mirajkar,मीरजाफर,7,8
30194,vinculum,विन्कुलम,8,8
30195,minakari,मीनाकरी,7,8
30196,minakshi,मीनाक्षी,8,8
30197,minaland,मिनालंद,7,8
30198,minamata,मिनिमाता,8,8
30199,minander,मिनांदर,7,8
30200,minarets,मीनार,5,8
30201,nicotine,निकोटिन,7,8
30202,hamirpur,हमीरपुर,7,8
30203,devbandi,दियोबंदी,8,8
30204,nicolaas,निकोलास,7,8
30205,nicobars,निकोबार,7,8
30206,nicobari,निकोबारियों,11,8
30207,villamil,विल्लामिल,9,8
30208,lekshman,लक्ष्मण,7,8
30209,devayani,देवयानी,7,8
30210,huldrych,हुल्द्रिख,9,8
30211,himalyas,हिमालय,6,8
30212,villepin,विलेपिन,7,8
30213,engineer,इंजिनियर,8,8
30214,minerals,मिनरल्स,7,8
30215,nickerie,निकेरी,6,8
30216,humanism,ह्रमनिज़्म,10,8
30217,madhavan,माधवन,5,8
30218,himalayn,हिमालय,6,8
30219,conveyor,कन्वेयर,7,8
